Дата запуска,Блюдо,Количество повторных продаж,Стоимость по меню,Фактическая цена реализации за ед,Продано количество,Подарено по акции,Количество продаж с уценкой,Кол-во товаров проданных по спец цене ПЛ,Кол-во товаров проданных за живчики,Кол-во списаний,закупка
14.02.2025,Травяной чай медовое яблоко с имбирем 30 г. Качество вкуса Сибирь,6.0,178,105,22.0,0,0,0,0,0.0,22.0
26.10.2023,Травяной чай с листьями земляники и лайма,7.0,188,100,17.0,0,0,0,0,0.0,17.0
15.02.2024,Треска в кокосовом муссе и кускусом с зеленым маслом,23.0,327,237,28.0,0,1,0,0,3.0,32.0
16.01.2025,Трубочка Крем-чиз Варенка 50г . Маркетинг и еда,73.0,306,84,104.0,0,0,0,0,3.0,109.0
28.04.2023,Трубочка Крем-чиз Шоколад 50г,7.0,87,0,0.0,0,0,0,0,4.0,4.0
17.01.2025,Трубочка Крем-чиз Шоколад 50г. Маркетинг и еда,7.0,119,82,27.0,0,0,0,0,3.0,30.0
23.09.2022,"Тунец - слайсы х/к, 200 гр. ",0.0,776,388,2.0,0,0,0,0,0.0,2.0
30.06.2022,Тунец филе натуральный 185г,1.0,209,209,1.0,0,0,0,0,0.0,1.0
12.09.2022,Тёмный шоколад с кусочками манго),0.0,449,449,1.0,0,0,0,0,0.0,1.0
10.11.2021,Увлажняющая пенка для умывания нероли/мандарин -150мл,0.0,299,299,1.0,0,0,0,0,0.0,1.0
31.03.2022,"Удон с говядиной в остром соусе, 200 г",7.0,249,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,"Удон с говядиной в остром соусе, 200 г. Маркетинг и еда",7.0,245,216,17.0,0,0,0,0,1.0,18.0
14.08.2024,Удон с говядиной и грибами. Мисфуд,36.0,637,212,84.0,0,5,0,0,8.0,95.0
30.07.2020,Улитка греческая с курицей ГОТОВАЯ,1.0,111,104,4.0,0,0,0,0,14.0,18.0
21.08.2020,Улитка греческая с творогом 180г ГОТОВАЯ,1.0,97,88,4.0,0,1,0,0,11.0,16.0
30.07.2020,Улитка греческая со шпинатом и сыром ГОТОВАЯ,0.0,108,0,0.0,0,0,0,0,15.0,15.0
01.08.2024,"Улитка греческая со шпинатом и сыром, шт (заморозка)",0.0,108,108,1.0,0,0,0,0,0.0,1.0
16.05.2019,"Уха из горбуши, шт 300 гр",7.0,168,0,0.0,0,0,0,0,6.0,6.0
18.11.2022,"Уха из горбуши, шт 300 гр. ЮНИФУДС",7.0,145,145,12.0,0,0,0,0,0.0,12.0
01.07.2021,Фава тыквенная 200г,1.0,130,109,1.0,0,0,0,0,4.0,5.0
03.03.2022,"Фасоль стручковая резаная быстрозамороженная пл/уп, 400г ",1.0,390,195,2.0,0,0,0,0,0.0,2.0
03.03.2021,Филе бедра индейки по-домашнему 100г,1.0,363,181,7.0,0,6,0,0,10.0,21.0
17.04.2022,"Филе грудки индейки к/в, с/н,100г",1.0,237,181,2.0,0,2,0,0,8.0,11.0
08.12.2023,"Филе грудки индейки с/в с пряностями, с/н (100г.), в/у",1.0,269,269,4.0,0,0,0,0,0.0,4.0
14.10.2020,"Филе куриное с капустой тушеной, с луком и морковью",5.0,241,0,0.0,0,0,0,0,5.0,5.0
17.01.2025,"Филе куриное с капустой тушеной, с луком и морковью. Маркетинг и еда",5.0,275,209,13.0,0,2,0,0,0.0,15.0
14.09.2024,Филе о фиш с овощами на пару,3.0,272,245,5.0,0,1,0,0,12.0,18.0
26.02.2020,Филе трески (лойны) 500г,0.0,697,697,1.0,0,0,0,0,0.0,1.0
05.02.2023,Фильтр-кофе,0.0,120,120,1.0,0,0,0,0,0.0,1.0
05.09.2023,"Финиковый батончик с арахисом, 42г",1.0,74,56,8.0,0,0,0,0,0.0,8.0
02.09.2023,Финиковый батончик с черносливом 30г,5.0,56,47,7.0,0,0,0,198,0.0,197.0
01.09.2023,Финиковый батончик яблочный с вишней 30г,5.0,69,57,11.0,0,0,0,0,0.0,11.0
14.01.2022,Финский сливочный с семгой,0.0,324,0,0.0,0,0,0,0,8.0,8.0
18.03.2025,Финский сливочный с семгой. Маркетинг и еда,0.0,281,281,3.0,0,0,0,0,0.0,3.0
27.09.2022,"Фисташки жареные соленые, банка 130г",1.0,359,359,5.0,0,0,0,0,0.0,5.0
13.12.2022,Фисташковый капучино стакан 300,158.0,1376,119,238.0,0,0,194,0,0.0,394.0
27.02.2023,"Фитнес-батончик Жизньмарт, 40г (Кокос)",5.0,101,79,10.0,0,0,0,0,0.0,10.0
01.10.2024,Флэт Коллаген 200,1.0,280,283,3.0,0,0,0,0,0.0,3.0
13.12.2022,Флэт уайт стакан 200,60.0,433,161,87.0,0,0,0,0,0.0,89.0
23.09.2022,"Форель - слайсы с укропом, 200 гр. ",0.0,594,594,1.0,0,0,0,0,0.0,1.0
30.07.2021,Форель горячего копчения кг,0.0,1650,0,0.0,0,0,0,0,2.68,3.0
24.09.2024,Фраппучино тайга 400,1.0,215,215,2.0,0,0,0,0,0.0,2.0
08.12.2022,Фрикадельки по-шведски с картофельным пюре,10.0,248,0,0.0,0,0,0,0,3.0,3.0
30.07.2024,"Фрикадельки по-шведски с картофельным пюре. ООО ""НОВЫЕ ТЕХНОЛОГИИ ЛОГИСТИКИ""",10.0,277,255,14.0,0,0,0,0,5.0,19.0
28.08.2020,Фрикасе из курицы с булгуром 265г ,5.0,230,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,Фрикасе из курицы с булгуром 265г . Маркетинг и еда,5.0,200,197,12.0,0,0,0,0,1.0,13.0
03.05.2022,Фруктовые чипсы МИКС,0.0,239,239,3.0,0,0,0,0,0.0,3.0
19.02.2024,Фруктовые чипсы из яблок 40г.,0.0,159,159,2.0,0,0,0,0,0.0,2.0
14.10.2024,Фруктовый стаканчик помело 80 гр. ,0.0,229,0,0.0,0,0,0,0,8.0,8.0
01.03.2024,Фунчоза по-корейски,2.0,143,0,0.0,0,0,0,0,2.0,2.0
09.08.2024,Фунчоза по-корейски. ИП ВИТОВСКИЙ АНДРЕЙ ВЛАДИМИРОВИЧ,2.0,143,143,3.0,0,0,0,0,0.0,3.0
15.02.2024,Харчо,3.0,235,0,0.0,0,0,0,0,6.0,6.0
01.01.1970,Харчо. Коферадости ,3.0,228,227,6.0,0,0,0,0,0.0,6.0
21.11.2023,"Хачапури с сыром, 150 гр",48.0,324,124,76.0,0,0,0,0,3.0,79.0
05.06.2024,Хвойный иммунный чай в пакетиках 20 шт.,3.0,250,179,7.0,0,0,0,0,0.0,7.0
24.09.2024,Хвойный не Раф 400,2.0,291,129,19.0,0,0,0,0,1.0,20.0
17.03.2022,Хинкали Мцхета 700г,0.0,495,395,1.0,0,0,0,0,0.0,1.0
19.11.2022,"Хлеб ""Альпийский"" ГОТОВЫЙ",0.0,184,184,1.0,0,0,0,0,11.0,12.0
18.11.2022,"Хлеб ""Бородинский"" на закваске ГОТОВЫЙ",0.0,74,74,1.0,0,0,0,0,0.0,1.0
19.11.2022,"Хлеб ""Гречишный"" на закваске ГОТОВЫЙ",0.0,74,74,1.0,0,0,0,0,3.0,4.0
24.11.2022,"Хлеб ""Зернышко"" на закваске ГОТОВЫЙ",0.0,96,0,0.0,0,0,0,0,1.0,1.0
07.02.2024,"Хлеб ""Ромашка""",1.0,147,129,8.0,0,0,0,0,14.0,23.0
15.11.2022,"Хлеб ""Цельнозерновой на закваске"" ГОТОВЫЙ",0.0,96,92,2.0,0,0,0,0,0.0,2.0
04.10.2024,Хлеб Бриошь 260г ГОТОВЫЙ,0.0,135,0,0.0,0,0,0,0,2.0,2.0
09.07.2019,Хлеб Маг с семечками 500г ГОТОВЫЙ,0.0,134,134,1.0,0,0,0,0,2.0,3.0
12.10.2022,Хлеб Фландрийский ГОТОВЫЙ,0.0,92,92,3.0,0,0,0,0,0.0,3.0
04.10.2024,Хлеб Хюгге черничный 300г ГОТОВЫЙ,0.0,130,0,0.0,0,0,0,0,2.0,2.0
02.06.2022,Хлеб белый пшеничный 270гр,16.0,75,47,32.0,0,1,0,0,11.0,44.0
19.09.2019,Хлеб бородинский (кирпич) 360г ГОТОВЫЙ,0.0,90,0,0.0,0,0,0,0,1.0,1.0
27.11.2021,Хлеб на основе безглютеновой смеси,1.0,214,200,4.0,0,1,0,0,5.0,10.0
19.03.2020,Хлеб пшеничный бездрожжевой на закваске 390г ГОТОВЫЙ,6.0,110,100,10.0,0,0,0,0,2.0,12.0
12.07.2019,Хлеб тыквенный 260г ГОТОВЫЙ,6.0,139,130,9.0,0,0,0,0,7.0,16.0
10.07.2021,Хлебные палочки прованские травы 70г,0.0,100,100,2.0,0,0,0,0,4.0,6.0
28.06.2023,Хлебные палочки с вялеными томатами,1.0,143,115,5.0,0,0,0,0,0.0,5.0
05.06.2021,Хлебные палочки с сыром,4.0,98,97,5.0,0,0,0,0,2.0,7.0
28.06.2023,Хлебные палочки с чесноком,1.0,115,57,2.0,0,0,0,345,2.0,353.0
05.06.2021,Хлебцы Цельнозерновые 70 г,21.0,263,100,29.0,0,0,0,0,0.0,29.0
22.09.2023,"Хлебцы кукурузно-рисовые ""Малина-черника""",1.0,38,7,5.0,0,0,0,456,0.0,461.0
14.10.2021,Хлебцы ржано-пшеничные с семенами 180гр,3.0,142,122,7.0,0,0,0,0,0.0,7.0
20.03.2020,Хренодер острый 250г ,2.0,77,77,3.0,0,0,0,0,0.0,3.0
16.06.2020,Хумус 200г ,1.0,144,0,0.0,0,0,0,0,3.0,3.0
24.11.2023,Хумус 200г . ИП Николаева Ангела Федоровна,1.0,119,119,1.0,0,0,0,0,0.0,1.0
03.07.2024,Хумус из вяленых томатов с сухариками из питы,1.0,155,155,3.0,0,0,0,0,3.0,6.0
03.07.2024,Хумус из тыквы с соусом мухаммара и сухарями из питы,0.0,155,0,0.0,0,0,0,0,5.0,5.0
01.02.2024,Хумус классический на кокосовом молоке,0.0,144,144,1.0,0,0,0,0,3.0,4.0
01.02.2024,Хумус с печеной морковью,0.0,144,0,0.0,0,0,0,0,5.0,5.0
03.07.2024,Хумус с печеными перцами с сухариками из питы,1.0,155,155,3.0,0,0,0,0,3.0,6.0
04.05.2022,Хумус свежий базилик и кедровый орех 170г,0.0,164,0,0.0,0,0,0,0,5.0,5.0
02.12.2023,Хумус свежий базилик и кедровый орех 170г. ИП Николаева Ангела Федоровна,0.0,164,147,3.0,0,0,0,0,0.0,3.0
22.09.2023,Хурма ромашка фас,0.0,199,0,1.0,0,0,0,0,0.0,1.0
06.12.2022,Цветочный чай (20 пирамидок),0.0,169,169,1.0,0,0,0,0,0.0,1.0
08.02.2024,"Цельное сгущенное молоко с сахаром 8,5%, 250г",0.0,135,135,2.0,0,0,0,0,0.0,2.0
15.02.2022,Цикорий 300мл,54.0,240,102,56.0,0,0,0,0,0.0,56.0
29.06.2023,Цитрусовый коктейль ,3.0,131,0,0.0,0,0,0,0,4.0,4.0
13.01.2025,Цитрусовый коктейль . КАЧЕСТВО ВКУСА,3.0,131,129,7.0,0,1,0,0,0.0,8.0
28.03.2023,"Чай ""Облепиховый"" в пирамидках",0.0,169,169,2.0,0,0,0,0,0.0,2.0
28.03.2023,"Чай ""Таежный"" (20 пирамидок)",0.0,169,169,2.0,0,0,0,0,0.0,2.0
05.10.2022,"Чай Жасминовый Моли Хуа Ча с бутонами жасмина 10пирамидок (10*2,5гр)",0.0,159,159,1.0,0,0,0,0,0.0,1.0
14.10.2022,Чай Не бузи с малиной и бузиной,21.0,100,0,0.0,0,0,0,0,1.0,1.0
14.02.2025,Чай Не бузи с малиной и бузиной. Качество вкуса Сибирь,21.0,186,100,46.0,0,2,0,0,1.0,50.0
16.04.2022,Чай Пряная вишня v2.0,12.0,100,0,0.0,0,0,0,0,4.0,4.0
31.08.2024,Чай Пряная вишня v2.0. Ип Шабалда Славяна Ивановна,12.0,152,99,26.0,0,0,0,0,1.0,27.0
23.12.2023,Чай Ягодный с мятой,11.0,151,97,32.0,0,2,0,0,2.0,36.0
06.12.2022,Чай глинтвейн (20 пирамидок),0.0,169,169,2.0,0,0,0,0,0.0,2.0
24.08.2024,"Чай зеленый сенча ""манго-маракуя"". Ип Шабалда Славяна Ивановна",11.0,188,99,33.0,0,1,0,0,0.0,34.0
11.09.2024,Чай каркаде ГОТОВЫЙ,15.0,98,73,32.0,0,0,0,0,33.0,62.0
14.02.2025,Чай клубника и имбирь 75 г. Качество вкуса Сибирь,13.0,182,105,38.0,0,0,0,0,2.0,39.0
27.01.2023,Чай лесная ежевика,3.0,97,0,0.0,0,0,0,0,3.0,3.0
01.01.1970,Чай лесная ежевика. ИП Ульшин Александр Игоревич (производство),3.0,129,96,25.0,0,2,0,0,4.0,30.0
12.07.2019,Чай пакетированный зеленый,14.0,80,34,33.0,0,0,0,0,0.0,33.0
02.07.2019,Чай пакетированный черный Азерчай,49.0,98,31,79.0,0,0,0,0,0.0,79.0
14.02.2025,Чай пряный с облепихой 75 г. Качество вкуса Сибирь,26.0,231,105,57.0,0,0,0,0,2.0,59.0
23.11.2023,Чай с мятой и малиной (20 пирамидок),0.0,169,169,3.0,0,0,0,0,0.0,3.0
14.02.2025,Чай смородина и розмарин 75 г. Качество вкуса Сибирь,11.0,175,105,30.0,0,0,0,0,1.0,31.0
20.03.2024,Чай травяной Антистресс 20 пирамидок,0.0,159,159,1.0,0,0,0,0,0.0,1.0
15.08.2024,"Чай холодный черный с соком черники 0,33л",1.0,159,159,5.0,0,0,0,0,0.0,5.0
20.06.2024,"Чайный напиток ""Тропический с манго"" 20 пирамидок ЭКО",0.0,159,159,1.0,0,0,0,0,0.0,1.0
25.07.2024,Чахохбили из курицы,0.0,265,240,3.0,0,1,0,0,5.0,9.0
12.12.2023,Чебуреки жареные с картофелем (заморозка),0.0,187,125,3.0,0,0,0,0,0.0,3.0
14.03.2019,"Чиабатта, 210г ГОТОВАЯ",0.0,94,94,2.0,0,0,0,0,0.0,2.0
18.01.2024,Чизкейк Нью-Йорк 110 гр.. Торговый дом готовой продукции,19.0,273,137,33.0,0,0,0,0,2.0,35.0
24.09.2021,Чизкейк Нью-Йорк 650 гр.,3.0,911,695,7.0,0,0,0,0,2.0,9.0
26.07.2024,Чизкейк Фисташка-Малина 110г,1.0,228,183,15.0,0,0,0,0,1.0,16.0
26.08.2022,Чизкейк Шоколадный 110гр.,13.0,296,177,29.0,0,0,0,0,3.0,32.0
22.01.2024,"Чизкейк ваниль-шоколад, 110г",0.0,172,146,2.0,0,0,0,0,1.0,3.0
26.07.2024,Чизкейк ванильный с малиной 110г,4.0,160,128,20.0,0,0,0,0,1.0,21.0
27.04.2020,Чизкейк карамельный 110г,0.0,170,0,0.0,0,0,0,0,2.0,2.0
09.10.2023,Чизкейк карамельный 110г. ИП Фирсова Н. А.,0.0,193,155,10.0,0,0,0,0,1.0,11.0
26.07.2024,Чизкейк карамельный персик 110г,0.0,159,159,3.0,0,0,0,0,1.0,4.0
26.07.2024,Чизкейк классический 110г,0.0,150,125,6.0,0,0,0,0,0.0,6.0
22.01.2024,"Чизкейк клубника, 110г",0.0,170,170,2.0,0,0,0,0,0.0,2.0
09.10.2023,Чизкейк клубничный 100г. ИП Фирсова Н. А.,2.0,150,149,8.0,0,1,0,0,0.0,9.0
26.07.2024,Чизкейк маковый 110г,0.0,180,153,10.0,0,1,0,0,8.0,19.0
18.07.2024,Чизкейк маракуйя-манго 80г VEGAN,2.0,179,164,6.0,0,1,0,0,3.0,10.0
22.01.2024,"Чизкейк тотальный шоколад, 110г",0.0,172,154,3.0,0,0,0,0,1.0,4.0
18.07.2024,Чизкейк чернично-брусничный VEGAN,3.0,179,167,3.0,0,2,0,0,4.0,8.0
26.07.2024,Чизкейк шоколадный с вишней 110г,0.0,165,140,7.0,0,0,0,0,5.0,12.0
18.01.2024,"Чипсы картофельно-кукурузные со вкусом ""Копченых колбасок"", 90 г.",0.0,93,85,11.0,0,0,0,0,0.0,11.0
18.01.2024,"Чипсы картофельно-кукурузные со вкусом ""Сметаны и зелени"", 90 г.",2.0,99,85,7.0,0,0,0,0,0.0,7.0
20.06.2023,"Чипсы картофельные ""Креветка"" 100г",3.0,133,114,7.0,0,0,0,0,0.0,7.0
20.06.2023,"Чипсы картофельные ""Острый томат"" 100г",4.0,133,114,7.0,0,0,0,0,0.0,7.0
20.06.2023,Чипсы картофельные Сыр 100 г,2.0,130,114,8.0,0,0,0,0,0.0,8.0
10.08.2021,Чипсы картофельные с солью 100 г,1.0,133,114,7.0,0,0,0,0,0.0,7.0
02.10.2024,Чипсы картофельные со вкусом грибов 140г.,0.0,159,159,2.0,0,0,0,0,0.0,2.0
28.05.2024,Чипсы кокосовые 50г.,2.0,159,159,4.0,0,0,0,0,0.0,4.0
05.12.2023,"Чипсы кукурузные со вкусом ""Сливочный сыр"" 90 г.",16.0,185,74,21.0,0,0,0,0,0.0,21.0
04.10.2022,Чипсы нори из морской капусты в кунжутном масле 5г,9.0,109,70,14.0,0,0,0,0,0.0,14.0
18.11.2022,Чипсы нори из морской капусты с васаби 5г,0.0,71,72,3.0,0,0,0,0,0.0,3.0
15.11.2022,Чипсы нори из морской капусты с зеленым чаем 5г,2.0,69,69,8.0,0,0,0,0,0.0,8.0
02.11.2022,Чипсы нори из морской капусты с кимчи 5г,1.0,82,69,6.0,0,0,0,0,0.0,6.0
18.07.2024,Чкмерули из курицы,2.0,251,214,3.0,0,1,0,0,6.0,10.0
26.08.2020,Чукка фреш с ореховым соусом 171г Жизньмарт,0.0,234,0,0.0,0,0,0,0,12.0,12.0
21.10.2024,Шарлотка с яблоками ,2.0,228,114,2.0,0,0,0,0,0.0,2.0
19.06.2021,Шаурма с курицей (без лука),29.0,199,0,0.0,0,0,0,0,2.0,2.0
14.02.2025,Шаурма с курицей (без лука). Качество вкуса Сибирь,29.0,339,175,51.0,0,0,0,0,0.0,51.0
14.02.2025,Шаурма с курицей . Качество вкуса Сибирь,27.0,446,190,61.0,0,1,0,0,7.0,69.0
23.11.2023,Шаурма с курицей и салатом коул слоу,6.0,199,0,0.0,0,0,0,0,5.0,5.0
14.02.2025,Шаурма с курицей и салатом коул слоу. Качество вкуса Сибирь,6.0,266,188,29.0,0,2,0,0,1.0,32.0
27.08.2024,Шейка с/к из свинины нарезка 90 г,1.0,324,243,4.0,0,0,0,0,0.0,4.0
18.07.2024,"Шницель куриный с зеленым булгуром 100/130г,шт",6.0,282,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,"Шницель куриный с зеленым булгуром 100/130г,шт. Маркетинг и еда",6.0,357,253,21.0,0,0,0,0,2.0,23.0
04.04.2023,Шницель куриный со спагетти и кетчупом,47.0,219,0,0.0,0,0,0,0,2.0,2.0
22.10.2024,Шницель куриный со спагетти и кетчупом. ИП Мурачев Михаил Анатольевич,47.0,801,222,79.0,0,0,0,0,2.0,81.0
22.03.2020,Шоколад молочный,0.0,1600,1600,0.29,0,0,0,0,0.0,0.0
18.05.2023,Шоколадная бомбочка,1.0,184,181,5.0,0,0,0,0,0.0,5.0
07.09.2021,Шоколадная кокосовая сгущенка 230г,0.0,339,0,0.0,0,0,0,0,1.0,1.0
01.10.2024,"Шорли original 0,33 л",2.0,174,109,8.0,0,0,0,0,0.0,8.0
20.06.2023,"Шорли Гранат 0,5л",7.0,168,154,12.0,0,0,0,0,0.0,12.0
02.06.2023,"Шорли Яблоко 0,5л",9.0,170,131,17.0,0,0,0,0,1.0,18.0
09.02.2024,Шпинат 50г мытый,0.0,139,0,0.0,0,0,0,0,4.0,4.0
20.06.2023,Шпроты в масле из балтийской кильки 240г,1.0,209,209,1.0,0,0,0,0,0.0,1.0
08.03.2019,"Штрудель яблочный, фасовка",10.0,138,132,19.0,0,0,0,0,5.0,24.0
16.05.2019,"Щи из свежей капусты с говядиной, шт",4.0,132,0,0.0,0,0,0,0,14.0,14.0
19.11.2022,"Щи из свежей капусты с говядиной, шт. ЮНИФУДС",4.0,176,119,16.0,0,0,0,0,1.0,17.0
23.10.2022,"Щи из свежей капусты с курицей, шт",5.0,144,109,11.0,0,2,0,0,9.0,21.0
02.06.2023,"Энергетик Ананас 0,33л",2.0,207,155,12.0,0,0,0,0,0.0,12.0
09.09.2022,Энергетик Арбуз ,4.0,185,148,10.0,0,0,0,0,1.0,11.0
10.02.2022,Энергетик Гуава,6.0,173,153,10.0,0,0,0,0,0.0,10.0
13.07.2022,Энергетик Каламанси,1.0,155,155,2.0,0,0,0,0,0.0,2.0
10.02.2022,Энергетик Манго,15.0,176,100,25.0,0,0,10,0,0.0,36.0
29.08.2024,"Энергетик Мандарин 0,5 л",3.0,237,198,6.0,0,0,0,0,0.0,6.0
13.07.2022,Энергетик Маракуйя,11.0,204,152,16.0,0,0,0,0,0.0,16.0
17.10.2023,"Энергетик Персик 0,33л",2.0,180,155,7.0,0,0,0,0,0.0,7.0
02.06.2023,"Энергетик Смородина/Малина 0,33л",9.0,199,155,16.0,0,0,0,0,0.0,16.0
29.08.2024,"Энергетик Цитрус 0,5 л",1.0,198,198,5.0,0,0,0,0,0.0,5.0
31.08.2023,"Энергетический снек Чиа Омега-3 Лесные ягоды, 200 гр",3.0,164,164,5.0,0,0,0,0,0.0,5.0
01.07.2023,"Энергетический снек Чиа Омега-3 Тропические фрукты, 200 гр",0.0,164,164,2.0,0,0,0,0,0.0,2.0
08.03.2019,Эспрессо,9.0,136,87,24.0,0,0,0,0,1.0,25.0
20.07.2022,Эспрессо тоник ,2.0,274,120,9.0,0,0,0,0,0.0,9.0
15.12.2022,Юкола (лосось тихоокеанский вяленый),0.0,684,684,1.0,0,0,0,0,2.0,3.0
21.08.2024,Яблоки Голден 500 г,0.0,165,165,1.0,0,0,0,0,0.0,1.0
20.11.2023,Яблоки ассорти 4шт,0.0,229,229,1.0,0,0,0,0,3.0,4.0
18.12.2023,Яблоки отборные 2шт,0.0,129,0,0.0,0,0,0,0,1.0,1.0
08.07.2024,Ягодный тарт с вишней,10.0,209,185,17.0,0,1,0,0,2.0,20.0
24.08.2024,Ягодный тарт с клубникой,3.0,249,195,17.0,0,1,0,0,6.0,24.0
30.08.2024,Ягодный тарт с малиной,10.0,266,195,22.0,0,2,0,0,4.0,28.0
27.04.2022,Яичная лапша с говядиной и овощами,22.0,251,0,0.0,0,0,0,0,1.0,1.0
09.01.2025,Яичная лапша с говядиной и овощами. ИП Ульшина Инна Гарьевна,22.0,512,247,50.0,0,2,0,0,3.0,54.0
07.03.2024,Яйцо перепелиное фермерское отборное 20шт,0.0,169,0,0.0,0,0,0,0,9.0,9.0
11.04.2024,Яйцо шоколадное с подарком,3.0,244,99,22.0,0,0,0,0,0.0,22.0
17.07.2022,"маска для волос- глубокое восстановление,250 мл",0.0,399,399,1.0,0,0,0,0,0.0,1.0
28.12.2021,овсяное печенье безглютеновое с семенами тыквы,0.0,171,171,2.0,0,0,0,0,0.0,2.0
19.08.2024,салат Коул-слоу с говяжьими щечками и зеленым маслом,1.0,230,0,0.0,0,0,0,0,8.0,8.0
20.09.2024,салат Коул-слоу с говяжьими щечками и зеленым маслом. ИП Селиванова С. Л. (Тюмень),1.0,230,230,3.0,0,0,0,0,0.0,3.0
